	id	title	genre	runtime	release_dt	budget	us_boxoffice_gross	mpaa_rating	user_rating	total_votes	critic_score
2773	22702	Pretty Persuasion	Comedy, Drama	104	25 May 2006	$2,500,000	$0.31M	R	6.6	9060	45
2774	22703	Junebug	Comedy, Drama	106	16 September 2005	$1,000,000	$2.68M	R	7.0	19883	80
2775	22704	Boogeyman	Drama, Horror, Mystery	89	4 February 2005	$20,000,000	$46.75M	PG-13	4.1	27483	32
2776	22705	The Three Burials of Melquiades Estrada	Adventure, Crime, Drama	121	24 February 2006	$15,000,000	$5.02M	R	7.4	35619	77
2777	22706	Thumbsucker	Comedy, Drama	96	7 October 2005	$4,000,000	$1.33M	R	6.6	19416	69
2778	22709	Dominion: Prequel to the Exorcist	Drama, Horror, Thriller	117	20 May 2005	$30,000,000	$0.25M	R	5.3	8718	55
2779	22710	The Upside of Anger	Comedy, Drama	118	1 April 2005	$9,000,000	$18.76M	R	6.9	19759	63
2780	22711	Winter Passing	Comedy, Drama	98	15 June 2006	$3,500,000	$0.10M	R	6.4	7569	56
2781	22713	Tamara	Horror, Fantasy, Thriller	98	3 February 2006	$3,800,000	$0.17M	R	5.2	8690	34
2782	22714	White Noise	Drama, Horror, Mystery	101	7 January 2005	$10,000,000	$56.39M	PG-13	5.5	43682	30
2783	22716	Dreamer: Inspired by a True Story	Drama, Family, Sport	106	21 October 2005	$32,000,000	$32.70M	PG	6.9	10660	59
2784	22717	Mirrormask	Adventure, Fantasy	101	3 March 2006	$4,000,000	$0.86M	PG	6.9	21005	55
2785	22718	Keeping Mum	Comedy, Crime	99	6 October 2006	$169,000	$1.62M	R	6.8	29840	53
2786	22719	An American Haunting	Horror, Mystery, Thriller	83	5 May 2006	$14,000,000	$16.30M	PG-13	5.0	23045	38
2787	22720	Joyeux Noel	Drama, History, Music	116	9 November 2005	$22,000,000	$1.05M	PG-13	7.8	23527	70
2788	22721	Cry Wolf	Drama, Horror, Mystery	90	16 September 2005	$1,000,000	$10.05M	PG-13	5.9	23922	39
2789	22722	Valiant	Animation, Adventure, Comedy	76	19 August 2005	$35,000,000	$19.45M	G	5.6	17340	45
2790	22723	The Perfect Man	Comedy, Family, Romance	100	17 June 2005	$25,000,000	$16.25M	PG	5.5	25038	27
2791	22724	Man-Thing	Action, Adventure, Horror	97	21 April 2005	$7,500,000	$0.14M	R	4.0	5143	0
2792	22725	The Zodiac	Crime, Drama, Horror	92	3 August 2006	$1,000,000	$0.04M	R	5.4	6479	21
2793	22726	Supercross	Action, Drama, Romance	80	17 August 2005	$16,000,000	$3.10M	PG-13	4.1	4085	26
2794	22729	The White Countess	Drama, History, Romance	135	31 March 2006	$16,000,000	$1.67M	PG-13	6.7	5607	60
2795	22734	The Ice Harvest	Comedy, Crime, Drama	92	23 November 2005	$16,000,000	$8.82M	R	6.3	21560	62
2796	22735	2001 Maniacs	Comedy, Horror	87	13 July 2006	$3,000,000	10,868	R	5.4	10867	0
2797	22736	Me and You and Everyone We Know	Comedy, Drama	91	5 August 2005	$2,000,000	$3.89M	R	7.3	32458	76
2798	22737	The Matador	Comedy, Crime, Drama	96	27 January 2006	$10,000,000	$12.59M	R	6.8	41564	65
2799	22738	The Chumscrubber	Comedy, Drama	108	5 October 2006	$6,800,000	$0.05M	R	7.0	16797	41
2800	22740	The Protector	Action, Crime, Drama	111	8 September 2006	 200,000,000	$11.91M	R	7.1	31874	52
2801	22741	Mrs Henderson Presents	Comedy, Drama, Music	103	17 February 2006	$20,000,000	$11.03M	R	7.1	14050	71
2802	22742	The Man	Action, Comedy, Crime	83	9 September 2005	$33,000,000	$8.33M	PG-13	5.5	22791	33
2803	22743	The Big White	Comedy, Crime, Drama	100	3 December 2005	$18,000,000	12,880	R	6.4	12880	31
2804	22744	Poohs Heffalump Movie	Animation, Comedy, Family	68	11 February 2005	$20,000,000	$18.10M	G	6.4	4765	64
2805	22747	Down in the Valley	Drama, Romance, Thriller	114	9 December 2005	$8,000,000	$0.57M	R	6.4	17024	65
2806	22749	The Lost City	Drama, Romance	144	26 May 2006	$9,600,000	$2.48M	R	6.7	8645	47
2807	22750	Nine Lives	Drama	115	2 September 2005	$500,000	$0.48M	R	6.8	6093	80
2808	22751	Factotum	Comedy, Drama, Romance	94	29 April 2005	$1,000,000	$0.81M	R	6.6	12611	71
2809	22753	Edmond	Drama, Thriller	82	24 November 2006	$10,000,000	$0.13M	R	6.3	10284	61
2810	22754	Chaos	Crime, Horror, Thriller	74	10 August 2005	$1,000,000	1,823	Not Rated	3.2	1823	1
2811	22758	The Kid & I	Comedy	93	2 December 2005	$5,000,000	1,241	PG-13	5.7	1241	37
2812	22760	Bee Season	Drama	104	23 November 2005	$14,000,000	$1.18M	PG-13	5.5	6187	54
2813	22761	The Dark	Horror, Mystery, Thriller	93	26 January 2006	3,000,000	9,615	R	5.4	9615	0
2814	22762	Standing Still	Comedy, Drama, Romance	90	17 June 2005	$1,700,000	$0.04M	R	5.8	2105	38
2815	22763	The Puffy Chair	Comedy, Drama, Romance	85	27 April 2007	$15,000	$0.19M	R	6.6	4379	73
2816	22764	Conversations with Other Women	Comedy, Drama, Romance	84	18 May 2007	$450,000	$0.37M	R	7.1	10734	62
2817	22765	Zerophilia	Comedy, Romance	90	13 October 2006	$450,000	$0.01M	Empty	6.3	2084	41
2818	22770	Duma	Adventure, Drama, Family	100	27 May 2005	$12,000,000	$0.86M	PG	7.3	6825	82
2819	22774	The Picture of Dorian Gray	Drama, Horror	90	6 June 2005	$3,000,000	442	Empty	4.6	442	0
2820	22776	The League of Gentlemens Apocalypse	Comedy, Fantasy, Horror	91	3 June 2005	4,200,000	4,674	Empty	6.2	4674	0
2821	22777	Mozart and the Whale	Comedy, Drama, Romance	94	2 February 2006	$12,000,000	$0.04M	PG-13	6.9	7930	0
2822	22778	Trust the Man	Comedy, Drama, Romance	103	1 September 2006	$9,000,000	$1.53M	R	5.7	7973	43
2823	22779	The Wendell Baker Story	Comedy, Drama, Romance	99	3 August 2005	$8,000,000	$0.13M	PG-13	5.5	5289	44
2824	22783	Game 6	Comedy, Drama, Sport	87	January 2005 	$1,000,000	$0.10M	R	5.9	2294	56
2825	22784	End of the Spear	Adventure, Drama	108	20 January 2006	$10,000,000	$11.97M	PG-13	7.0	4547	45
2826	22785	Bigger Than the Sky	Comedy, Drama, Romance	106	18 February 2005	$750,000	$0.02M	PG-13	6.1	1324	21
2827	22786	The Cutter	Action, Crime, Drama	92	14 March 2006	$6,000,000	1,758	R	5.1	1758	0
2828	22787	Bubble	Crime, Drama, Mystery	73	27 January 2006	$1,600,000	$0.15M	R	6.6	7031	63
2829	22788	12 and Holding	Drama	94	7 July 2006	$400,000	$0.10M	R	7.6	6316	65
2830	22789	The Call of Cthulhu	Fantasy, Horror, Mystery	47	7 October 2005	$50,000	6,759	Empty	7.3	6758	0
2831	22791	Chromophobia	Drama	136	10 May 2006	$10,000,000	1,794	Empty	6.2	1794	0
2832	22792	The Game of Their Lives	Drama, History, Sport	101	22 April 2005	$20,000,000	$0.38M	PG	6.2	2776	47
2833	22793	Into the Sun	Action, Adventure, Thriller	97	20 May 2005	$15,000,000	6,260	R	4.5	6260	0
2834	22794	Marilyn Hotchkiss Ballroom Dancing & Charm School	Comedy, Drama, Musical	103	12 January 2006	$2,500,000	$0.25M	PG-13	6.6	2391	40
2835	22795	Isolation	Horror, Sci-Fi, Thriller	95	29 September 2006	2,900,000	5,836	R	5.6	5836	0
2836	22796	Slow Burn	Drama, Mystery, Thriller	93	13 April 2007	$15,500,000	$1.24M	R	5.9	3395	34
2837	22799	A Little Trip to Heaven	Drama, Thriller	98	26 December 2005	$12,000,000	4,164	R	6.0	4164	0
2838	22800	Underclassman	Action, Comedy, Crime	95	2 September 2005	$25,000,000	$5.65M	PG-13	4.1	5056	19
2839	22803	Dear Wendy	Comedy, Crime, Drama	105	4 February 2005	 50,000,000	$0.02M	Unrated	6.6	9312	33
2840	22804	Lonesome Jim	Comedy, Drama	91	16 November 2005	$500,000	$0.15M	R	6.6	7168	54
2841	22805	Kings Ransom	Comedy, Crime	95	22 April 2005	$15,000,000	$4.01M	PG-13	4.2	3322	11
2842	22808	Left Behind III: World at War	Action, Drama, Fantasy	95	21 October 2005	$4,600,000	3,109	PG-13	4.7	3109	0
2843	22811	The Honeymooners	Comedy, Drama, Family	90	10 June 2005	$27,000,000	$12.83M	PG-13	3.1	6609	31
2844	22812	Hell to Pay	Western	100	August 2006 	$1,200,000	208	Not Rated	4.9	208	0
2845	22813	Miracle at Sage Creek	Action, Drama, Family	90	25 November 2005	$2,000,000	470	PG	5.6	470	0
2846	22816	The Ape	Comedy, Drama	92	18 June 2005	$225,000	825	Not Rated	4.6	825	0
2847	22817	Kids in America	Comedy	91	21 October 2005	$750,000	$0.54M	PG-13	5.9	2481	38
2848	22818	The Cavern	Drama, Horror, Mystery	95	30 October 2005	$150,000	1,489	R	2.9	1489	0
2849	22820	Undiscovered	Comedy, Music, Romance	97	26 August 2005	$9,000,000	$1.07M	PG-13	4.2	2648	29
2850	22822	The Best Man	Comedy, Romance	96	19 January 2006	$11,000,000	3,385	R	6.1	3385	0
2851	22824	Our Very Own	Drama	106	22 June 2005	$2,400,000	441	Not Rated	6.3	441	0
2852	22830	The Gospel	Drama, Music	105	7 October 2005	$5,000,000	$15.78M	PG	4.4	1870	46
2853	22831	Romeo & Juliet: Sealed with a Kiss	Animation, Family, Romance	76	23 June 2006	$2,000,000	$0.46M	G	3.7	272	0
2854	22839	The 12 Dogs of Christmas	Family	102	1 November 2005	$2,000,000	704	G	5.6	704	0
2855	22840	The Perfect Stranger	Drama	90	12 April 2005	$100,000	585	Empty	6.9	585	0
2856	22842	Return of the Living Dead: Necropolis	Comedy, Horror, Sci-Fi	88	23 March 2006	$6,000,000	4,113	R	3.2	4113	0
2857	22844	Life of the Party	Comedy, Drama, Sport	0	2005 	$3,000,000	237	R	5.3	237	0
2858	22845	The Russian Specialist	Action, Drama, Thriller	94	2 November 2006	$5,000,000	3,241	R	5.7	3241	0
2859	22846	Boynton Beach Club	Comedy, Romance	105	25 August 2006	$1,500,000	$3.12M	R	6.5	792	61
2860	22849	3 Needles	Drama	127	1 December 2006	 3,000,000	1,219	Not Rated	6.6	1219	48
2861	22850	Slingshot	Crime, Drama, Romance	90	26 April 2005	$1,500,000	589	R	4.7	589	0
2862	22851	Dirty	Crime, Drama, Thriller	97	2005 (Portugal)	$3,000,000	$0.27M	R	5.6	4747	37
2863	22854	Man with the Screaming Brain	Adventure, Comedy, Sci-Fi	90	3 April 2005	$2,000,000	4,694	Unrated	5.6	4694	0
2864	22855	Pit Fighter	Action	83	23 May 2008	$600,000	994	R	4.6	994	0
2865	22856	Death Tunnel	Horror	97	11 January 2006	$1,500,000	4,695	R	2.7	4695	0
2866	22857	Hate Crime	Crime, Drama, Mystery	103	14 January 2005	$500,000	$0.04M	R	6.2	1202	41
2867	22858	Lucky 13	Comedy, Romance	95	2005 	$1,200,000	960	R	4.8	960	0
2868	22859	The Naked Brothers Band: The Movie	Comedy, Family, Music	90	28 May 2007	$900,000	1,018	Empty	3.9	1018	0
2869	22860	Cruel World	Comedy, Horror, Thriller	88	14 October 2005	$2,000,000	$0.02M	R	3.9	1128	0
2870	22865	Never Been Thawed	Comedy	87	15 April 2005	$35,000	$0.05M	R	6.0	348	41
2871	22867	Vampires: The Turning	Action, Horror, Thriller	84	31 December 2004	$5,000,000	1,436	R	3.3	1436	0
2872	22870	The Great New Wonderful	Comedy, Drama, Romance	87	22 April 2005	$500,000	$0.15M	R	5.8	1320	57
2873	22873	The Derby Stallion	Drama	99	4 July 2005	$750,000	982	PG	5.7	982	0
2874	22878	Nearing Grace	Comedy, Drama, Romance	105	18 June 2005	$2,650,000	$2.16M	R	6.0	854	62
2875	22879	The Salon	Comedy, Drama	90	January 2005 	$1,500,000	$0.09M	PG-13	4.2	455	26
2876	22880	Parzania	Drama, History	116	26 January 2007	$700,000	1,204	Empty	7.8	1204	0
2877	22881	Daltry Calhoun	Comedy, Drama, Music	100	25 September 2005	$3,000,000	$0.01M	PG-13	5.2	2095	30
2878	22882	Bloodline	Drama	88	9 January 2007	$150,000	105	R	4.6	105	0
2879	22885	The Good Humor Man	Drama, Romance	112	16 March 2005	$1,000,000	560	R	6.2	560	0
2880	22886	Forty Shades of Blue	Drama, Music, Romance	108	7 December 2005	$1,500,000	1,161	R	6.0	1161	74
2881	22887	Choker	Horror, Action, Sci-Fi	93	10 October 2006	$35,000	301	R	2.6	301	0
2882	22889	It Waits	Horror	88	23 May 2006	$1,200,000	1,557	Not Rated	3.8	1556	0
2883	22890	My Big Fat Independent Movie	Comedy	80	30 September 2005	$3,000,000	1,276	R	3.3	1276	32
2884	22891	Intermedio	Horror, Thriller	85	29 March 2005	$750,000	1,175	R	2.5	1175	0
2885	22892	Keep Your Distance	Drama, Mystery, Romance	94	12 August 2005	$2,500,000	1,166	R	5.4	1166	0
2886	22893	Born Killers	Crime, Drama	87	22 October 2005	$5,000,000	689	R	5.5	689	0
2887	22894	Southern Belles	Comedy, Romance	90	2005 	$1,000,000	825	R	5.8	825	0
2888	22896	Brothers in Arms	Western	85	2005 	$1,500,000	1,619	R	2.3	1619	0
2889	22897	Constellation	Drama	96	2 February 2007	$7,200,000	$0.31M	PG-13	3.4	476	41
2890	22902	Firecracker	Crime, Drama, Mystery	112	11 October 2005	$2,000,000	855	Empty	5.6	855	0
2891	22903	All Souls Day: Dia de los Muertos	Horror, Thriller	88	22 January 2005	$1,200,000	1,308	Not Rated	3.8	1308	0
2892	22905	Iowa	Crime, Drama	104	22 April 2005	$2,000,000	346	Empty	5.2	346	35
2893	22906	Bossn Up	Musical, Drama	88	1 June 2005	$1,000,000	625	Empty	4.9	625	0
2894	22907	Silent Partner	Action, Crime	96	26 May 2005	$3,600,000	635	R	4.8	635	0
2895	22909	Confessions of an Action Star	Action, Comedy, Musical	83	20 January 2009	$3,400,000	573	Not Rated	2.8	573	0
2896	22910	Back in the Day	Action, Crime, Drama	103	3 November 2005	$5,500,000	630	R	4.5	630	0
2897	22911	Forbidden Warrior	Adventure, Action, Fantasy	91	1 November 2005	$6,000,000	591	PG-13	3.7	591	0
2898	22917	Domino One	Mystery, Thriller	86	11 March 2005	$10,000	221	Empty	6.4	221	0
2899	22920	Cup of My Blood	Horror, Thriller	107	30 August 2005	$450,000	861	R	4.6	861	0
2900	22921	Graves End	Thriller, Mystery	90	22 April 2005	$1,930,000	6,396	Empty	8.8	6396	0
2901	22922	Chasing Ghosts	Crime, Drama, Mystery	119	30 September 2005	$2,000,000	1,268	R	5.5	1268	0
2902	22923	Looking for Comedy in the Muslim World	Comedy	98	20 January 2006	$10,000,000	$0.89M	PG-13	5.4	2978	53
2903	22927	The Work and the Glory II: American Zion	Drama, Western	100	21 October 2005	$6,500,000	$2.03M	PG-13	6.6	613	0
2904	22928	Demon Hunter	Horror	78	1 June 2005	$1,000,000	1,022	R	4.3	1022	0
2905	22929	Sorry, Haters	Drama, Thriller	83	1 March 2006	$200,000	$0.01M	Not Rated	6.3	1328	43
2906	22933	Rx	Thriller, Crime, Romance	89	21 April 2005	$1,500,000	816	R	5.5	816	0
2907	22935	Before It Had a Name	Drama, Romance	90	2007 	$450,000	556	PG-13	3.2	556	0
2908	22939	The Lazarus Child	Drama	93	3 November 2006	$25,000,000	876	Empty	5.0	876	0
2909	22941	Runaway	Drama, Thriller	80	26 April 2005	$2,000,000	414	Empty	6.8	414	0
2910	22943	The Dying Gaul	Drama, Romance	92	January 2005 	$4,000,000	$0.34M	R	6.5	2186	62
2911	22945	This Revolution	Drama, Romance, Thriller	95	January 2005 	$2,000,000	465	R	5.7	465	36
2912	22948	Soldier of God	Drama	94	28 October 2005	$325,000	438	Empty	4.7	438	0
2913	22949	Angels with Angles	Comedy	87	16 December 2005	$1,500,000	113	PG	5.6	113	26
2914	22952	Alien Abduction	Horror, Sci-Fi, Thriller	96	1 January 2005	$600,000	1,149	R	2.6	1149	0
2915	22953	Ride or Die	Action, Western	75	16 September 2005	$1,500,000	107	Empty	2.0	107	0
2916	22961	Mobsters and Mormons	Comedy	90	9 September 2005	$350,000	$0.41M	PG	6.2	640	0
2917	22962	Come Away Home	Drama, Family	102	29 April 2005	$1,300,000	$0.07M	PG	7.0	362	0
2918	22963	The Prodigy	Crime, Drama, Thriller	120	April 2005 	$114,000	842	Empty	5.7	842	0
2919	22966	Loggerheads	Drama	95	14 March 2007	$500,000	$0.12M	PG-13	7.2	1525	62
2920	22968	The Naked Monster	Comedy, Horror, Sci-Fi	100	22 April 2005	 350,000,000	177	Empty	5.7	177	0
2921	22969	Thru the Moebius Strip	Animation, Adventure, Sci-Fi	0	2005 	$25,000,000	444	Empty	5.3	444	0
2922	22974	The F Word	Drama	85	21 April 2005	$6,000	422	Not Rated	6.7	422	0
2923	22977	The Unknown	Thriller, Action, Adventure	85	14 April 2005	$700,000	963	R	3.0	963	0
2924	22983	Love, Ludlow	Comedy, Romance	86	2 May 2006	$125,000	622	R	6.8	622	0
2925	22985	Touched	Drama, Romance	90	13 June 2006	$3,000,000	409	R	5.9	409	0
2926	22989	Rivers End	Action, Adventure, Crime	90	2005 	$1,000,000	230	Not Rated	5.3	230	0
2927	22990	Duck	Drama	96	11 May 2007	$300,000	262	PG-13	6.0	262	53
2928	22991	Tweek City	Drama	86	November 2006 	$200,000	164	Not Rated	4.2	164	0
2929	22996	States of Grace	Drama	128	23 April 2014	$800,000	$0.06M	PG-13	7.1	435	0
2930	22997	Open Cam	Comedy, Drama, Mystery	100	20 October 2005	$50,000	318	Empty	4.7	318	0
2931	23000	Tennis, Anyone...?	Comedy, Sport	0	1 January 2006	$1,200,000	363	Empty	5.9	363	0
2932	23001	Extreme Dating	Action, Romance, Comedy	96	14 February 2006	$2,500,000	927	R	5.3	927	0
2933	23005	King of the Lost World	Action, Adventure, Fantasy	80	13 December 2005	$1,000,000	1,513	R	2.3	1513	0
2934	23009	Crazylove	Comedy, Drama, Romance	95	2006 (Jordan)	$450,000	361	Empty	6.3	361	0
2935	23010	Dead Men Walking	Horror	82	25 October 2005	$500,000	1,157	R	3.8	1157	0
2936	23020	Way of the Vampire	Action, Horror, Thriller	82	22 February 2005	$580,000	1,427	R	1.9	1427	0
2937	23021	Say Uncle	Comedy, Drama	91	10 July 2005	$650,000	$0.01M	R	5.7	604	31
2938	23025	Curandero	Horror	92	18 October 2005	$3,000,000	385	R	4.9	385	0
2939	23028	Zerkalnye voyny. Otrazhenie pervoe	Action, Crime, Drama	109	1 September 2005	$10,000,000	472	Not Rated	3.0	472	0
2940	23032	Confessions of a Pit Fighter	Action, Drama	95	25 November 2005	$2,500,000	208	R	4.4	208	0
2941	23033	Waterborne	Drama	80	March 2005 	$1,000,000	717	R	5.6	717	0
2942	23038	Love	Drama, Thriller	90	21 April 2005	$50,000	376	Empty	6.7	376	79
2943	23041	Self Medicated	Biography, Drama	107	June 2005 	$400,000	$0.10M	R	6.1	821	51
2944	23043	Come as You Are	Comedy	84	June 2005 	$500,000	107	Not Rated	3.3	107	0
2945	23045	The Nickel Children	Drama	95	5 April 2005	$2,000,000	110	Empty	5.4	110	0
2946	23049	Infection	Horror	81	18 December 2007	$35,000	1,243	R	5.4	1243	0
2947	23055	At Last	Drama, Romance	0	2005 	$2,500,000	103	PG-13	6.0	103	0
2948	23058	Brooklyn Lobster	Comedy, Drama	94	4 November 2005	$200,000	$0.14M	R	6.4	417	55
2949	23059	Haunted Boat	Drama, Horror, Mystery	97	19 April 2005	$500,000	612	R	2.1	612	0
2950	23061	Lethal Eviction	Thriller	97	10 March 2005	$3,000,000	283	R	4.3	283	0
2951	23065	Frankenstein Reborn	Horror, Sci-Fi, Thriller	84	28 August 2005	$500,000	630	R	2.9	630	0
2952	23068	The Pirates Curse	Action, Adventure, Romance	94	17 March 2005	 4,500,000	105	PG-13	3.4	105	0
2953	23069	The Vault	Action	87	22 February 2005	$250,000	217	PG-13	2.0	217	0
2954	23071	Southbounders	Drama	86	22 June 2005	$35,000	136	Not Rated	6.5	136	0
2955	23073	The Curse of El Charro	Horror	90	3 April 2005	$200,000	835	Unrated	3.0	835	0
2956	23074	My Big Phat Hip Hop Family	Comedy	108	8 March 2005	$1,000,000	121	Empty	2.2	121	0
2957	23080	Glass Trap	Action, Horror, Sci-Fi	90	2 August 2005	$475,000	754	PG-13	2.6	754	0
2958	23081	Mexican Werewolf in Texas	Horror	88	18 September 2005	$300,000	553	Not Rated	2.7	553	0
2959	23083	Whats Up, Scarlet?	Comedy, Drama, Romance	84	18 June 2005	$1,200,000	123	Not Rated	6.2	123	0
2960	23085	Long Distance	Horror, Thriller	90	22 April 2005	$700,000	779	R	5.2	779	0
2961	23086	Film Geek	Comedy	78	28 January 2005	$10,000	$0.02M	Not Rated	6.2	1026	35
2962	23088	Remedy	Crime, Drama	82	29 March 2005	$500,000	214	R	4.5	214	0
2963	23092	Jolly Roger: Massacre at Cutters Cove	Horror	80	31 May 2005	$500,000	867	R	2.9	867	0
2964	23106	Turning Green	Drama, Comedy	85	11 June 2005	$2,000,000	355	R	5.6	355	49
2965	23114	Dot.Kill	Crime, Thriller	87	13 December 2010	$6,000,000	693	R	4.8	693	0
2966	23115	Living til the End	Drama, Romance	87	21 October 2005	$200,000	231	Empty	6.6	231	0
2967	23116	29th and Gay	Comedy	84	29 April 2005	$25,000	284	Not Rated	5.1	284	0
2968	23120	Night of the Dog	Adventure, Comedy, Romance	86	20 April 2005	$5,000	115	Empty	6.9	115	0
2969	23123	The Rain Makers	Action, Drama	93	15 January 2005	$900,000	105	R	4.1	105	0
2970	23130	Special Ed	Drama	108	20 January 2006	$250,000	132	Empty	7.0	132	0
2971	23132	English as a Second Language	Drama, Romance	105	22 October 2005	$2,000,000	261	R	7.1	261	0
2972	23133	Shapeshifter	Horror	81	27 November 2005	$200,000	566	R	2.4	566	0
2973	23147	Crab Orchard	Drama, Family, Comedy	90	20 December 2010	$1,500,000	116	Not Rated	4.9	116	0
2974	23150	Dr. Rage	Horror, Thriller	88	2005 	$125,000	283	Empty	2.7	283	0
2975	23151	Die You Zombie Bastards!	Comedy, Fantasy, Horror	97	February 2005 	$150,000	629	Not Rated	4.4	629	0
2976	23155	Death by Engagement	Horror, Comedy	99	2 October 2007	$800,000	175	Not Rated	4.2	175	0
2977	23158	Bowser Makes a Movie	Comedy	90	9 July 2005	$200,000	132	Not Rated	4.3	132	0
2978	23160	Scar	Horror	92	20 July 2005	$40,000	284	R	3.3	284	0
2979	23163	Resurrection: The J.R. Richard Story	Drama	120	2005 	$1,200,000	185	Empty	7.4	185	0
2980	23165	All That I Need	Comedy, Drama	80	2 December 2005	$40,000	338	R	6.8	338	0
2981	23170	The Trouble with Dee Dee	Comedy	81	2006 	$750,000	144	R	7.0	144	0
2982	23181	Puzzlehead	Drama, Sci-Fi	81	21 April 2005	$500,000	751	Not Rated	5.6	751	62
2983	23192	Bam Bam and Celeste	Comedy	85	2005 	$2,000,000	244	Empty	5.5	244	0
2984	23198	The Goal	Biography, Drama, Family	100	21 September 2006	$50,000	114	Not Rated	5.2	114	0
2985	23201	Cavite	Thriller	80	12 March 2005	$7,000	$0.07M	Not Rated	6.3	599	64
2986	23225	Three Bad Men	Western	90	15 January 2005	$650,000	101	PG-13	3.0	101	0
2987	23236	Police Beat	Crime, Drama	80	8 September 2006	$500,000	327	Not Rated	6.8	327	58
2988	23237	The Reception	Comedy, Drama, Romance	80	23 April 2005	$5,000	179	Empty	6.0	179	64
2989	23244	Diamond Zero	Sci-Fi, Action, Comedy	85	24 May 2005	$200,000	128	R	5.2	128	0
2990	23249	Stomp! Shout! Scream!	Music, Horror, Sci-Fi	0	2 June 2009	$150,000	$0.11M	Empty	6.0	76	0
2991	23253	Slaughterhouse of the Rising Sun	Comedy, Horror	82	27 September 2005	$400,000	344	R	3.8	344	0
2992	23263	Trip Out	Drama	93	2005 	$500,000	1,255	R	7.9	1255	0
2993	23275	Hallowed	Horror	80	7 December 2005	$30,000	197	R	4.2	197	0
2994	23289	Lovesick	Drama, Romance	93	2005 	$35,000	136	Empty	3.1	136	0
2995	23291	EZ Money	Family, Comedy	86	October 2005 	$500,000	118	Not Rated	3.4	118	0
2996	23301	Treasure n tha Hood	Comedy, Drama	0	April 2005 	$500,000	104	Empty	2.8	104	0
2997	23304	Resurrection Mary	Drama, Horror, Mystery	98	23 October 2005	$300,000	108	Not Rated	3.8	108	0
2998	23305	For Catherine	Comedy	107	29 October 2005	$5,000	104	Empty	4.9	104	0
2999	23334	Harder They Fall	Action, Drama, Sport	103	May 2009 	$250,000	130	R	4.2	130	0
3000	23345	Crippled Creek	Horror	89	28 October 2005	$20,000	102	Not Rated	2.7	102	0
